vendor_id,vendor_name,product_id,product_name
045e,Microsoft Corp.,0640,KIN Phone
045e,Microsoft Corp.,0641,KIN Phone
045e,Microsoft Corp.,0642,KIN Phone
045e,Microsoft Corp.,0707,Wireless Laser Mouse 8000
045e,Microsoft Corp.,0708,Transceiver v 3.0 for Bluetooth
045e,Microsoft Corp.,070a,Charon Bluetooth Dongle (DFU)
045e,Microsoft Corp.,070f,LifeChat LX-3000 Headset
045e,Microsoft Corp.,0710,Zune Media Player
045e,Microsoft Corp.,0713,Wireless Presenter Mouse 8000
045e,Microsoft Corp.,0719,Xbox 360 Wireless Adapter
045e,Microsoft Corp.,071f,Mouse/Keyboard 2.4GHz Transceiver V2.0
045e,Microsoft Corp.,0721,LifeCam NX-3000 (UVC-compliant)
045e,Microsoft Corp.,0723,LifeCam VX-7000 (UVC-compliant)
045e,Microsoft Corp.,0724,SideWinder Mouse
045e,Microsoft Corp.,0728,LifeCam VX-5000
045e,Microsoft Corp.,0730,Digital Media Keyboard 3000
045e,Microsoft Corp.,0734,Wireless Optical Desktop 700
045e,Microsoft Corp.,0736,Sidewinder X5 Mouse
045e,Microsoft Corp.,0737,Compact Optical Mouse 500
045e,Microsoft Corp.,0745,Nano Transceiver v1.0 for Bluetooth
045e,Microsoft Corp.,074a,LifeCam VX-500 [1357]
045e,Microsoft Corp.,0750,Wired Keyboard 600
045e,Microsoft Corp.,0752,Wired Keyboard 400
045e,Microsoft Corp.,075d,LifeCam Cinema
045e,Microsoft Corp.,0761,LifeCam VX-2000
045e,Microsoft Corp.,0765,Xbox360 Slim Internal Wireless Module (1400) [Marvell 88W8786U]
045e,Microsoft Corp.,0766,LifeCam VX-800
045e,Microsoft Corp.,0768,Sidewinder X4
045e,Microsoft Corp.,076c,Comfort Mouse 4500
045e,Microsoft Corp.,076d,LifeCam HD-5000
045e,Microsoft Corp.,0770,LifeCam VX-700
045e,Microsoft Corp.,0772,LifeCam Studio
045e,Microsoft Corp.,0779,LifeCam HD-3000
045e,Microsoft Corp.,077f,LifeChat LX-6000 Headset
045e,Microsoft Corp.,0780,Comfort Curve Keyboard 3000
045e,Microsoft Corp.,0797,Optical Mouse 200
045e,Microsoft Corp.,0799,Surface Pro embedded keyboard
045e,Microsoft Corp.,07a5,Wireless Receiver 1461C
045e,Microsoft Corp.,07b2,2.4GHz Transceiver v8.0 used by mouse Wireless Desktop 900
045e,Microsoft Corp.,07b6,Comfort Curve Keyboard 3000
045e,Microsoft Corp.,07b9,Wired Keyboard 200
045e,Microsoft Corp.,07c6,RTL8153 GigE [Surface Ethernet Adapter]
045e,Microsoft Corp.,07ca,Surface Pro 3 Docking Station Audio Device
045e,Microsoft Corp.,07cd,Surface Keyboard
045e,Microsoft Corp.,07f8,Wired Keyboard 600 (model 1576)
045e,Microsoft Corp.,07fd,Nano Transceiver 1.1
045e,Microsoft Corp.,0800,Wireless keyboard (All-in-One-Media)
045e,Microsoft Corp.,0810,LifeCam HD-3000
045e,Microsoft Corp.,0823,Classic IntelliMouse
045e,Microsoft Corp.,082a,Pro Intellimouse
045e,Microsoft Corp.,0900,Surface Dock Hub
045e,Microsoft Corp.,0901,Surface Dock Hub
045e,Microsoft Corp.,0902,Surface Dock Hub
045e,Microsoft Corp.,0903,Surface Dock Hub
045e,Microsoft Corp.,0904,Surface Dock Extender
045e,Microsoft Corp.,0905,Surface Dock Audio
045e,Microsoft Corp.,090b,Hub
045e,Microsoft Corp.,090c,SD Card
045e,Microsoft Corp.,091a,Hub
045e,Microsoft Corp.,0927,RTL8153B GigE [Surface Ethernet Adapter]
045e,Microsoft Corp.,0955,Hub
045e,Microsoft Corp.,0957,Hub
045e,Microsoft Corp.,097a,Generic Superspeed Hub [Azure Kinect]
045e,Microsoft Corp.,097b,Generic Hub [Azure Kinect]
045e,Microsoft Corp.,097c,Azure Kinect Depth Camera
045e,Microsoft Corp.,097d,Azure Kinect 4K Camera
045e,Microsoft Corp.,097e,Azure Kinect Microphone Array
045e,Microsoft Corp.,09a0,RTL8153B GigE [Surface Ethernet Adapter]
045e,Microsoft Corp.,09c0,Surface Type Cover
045e,Microsoft Corp.,0a00,Lumia 950 (RM-1104/RM-1118)
045e,Microsoft Corp.,0b00,Xbox Elite Series 2 Controller (model 1797)
045e,Microsoft Corp.,0b12,Xbox Controller
045e,Microsoft Corp.,930a,ISOUSB.SYS Intel 82930 Isochronous IO Test Board
045e,Microsoft Corp.,ffca,Catalina
045e,Microsoft Corp.,fff8,Keyboard
045e,Microsoft Corp.,ffff,Windows CE Mass Storage
0460,"Ace Cad Enterprise Co., Ltd",0004,Tablet (5x3.75)
0460,"Ace Cad Enterprise Co., Ltd",0006,LCD Tablet (12x9)
0460,"Ace Cad Enterprise Co., Ltd",0008,Tablet (3x2.25)
0461,"Primax Electronics, Ltd",0010,HP PR1101U / Primax PMX-KPR1101U Keyboard
0461,"Primax Electronics, Ltd",0300,G2-300 Scanner
0461,"Primax Electronics, Ltd",0301,G2E-300 Scanner
0461,"Primax Electronics, Ltd",0302,G2-300 #2 Scanner
0461,"Primax Electronics, Ltd",0303,G2E-300 #2 Scanner
0461,"Primax Electronics, Ltd",0340,Colorado 9600 Scanner
0461,"Primax Electronics, Ltd",0341,Colorado 600u Scanner
0461,"Primax Electronics, Ltd",0345,Visioneer 6200 Scanner
0461,"Primax Electronics, Ltd",0346,Memorex Maxx 6136u Scanner
0461,"Primax Electronics, Ltd",0347,Primascan Colorado 2600u/Visioneer 4400 Scanner
0461,"Primax Electronics, Ltd",0360,Colorado 19200 Scanner
0461,"Primax Electronics, Ltd",0361,Colorado 1200u Scanner
0461,"Primax Electronics, Ltd",0363,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",0364,LG Electronics Scanworks 600U Scanner
0461,"Primax Electronics, Ltd",0365,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",0366,6400
0461,"Primax Electronics, Ltd",0367,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",0371,Visioneer Onetouch 8920 Scanner
0461,"Primax Electronics, Ltd",0374,UMAX Astra 2500
0461,"Primax Electronics, Ltd",0375,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",0377,Medion MD 5345 Scanner
0461,"Primax Electronics, Ltd",0378,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",037b,Medion MD 6190 Scanner
0461,"Primax Electronics, Ltd",037c,VistaScan Astra 3600(ENG)
0461,"Primax Electronics, Ltd",0380,G2-600 Scanner
0461,"Primax Electronics, Ltd",0381,ReadyScan 636i Scanner
0461,"Primax Electronics, Ltd",0382,G2-600 #2 Scanner
0461,"Primax Electronics, Ltd",0383,G2E-600 Scanner
0461,"Primax Electronics, Ltd",038a,UMAX Astra 3000/3600
0461,"Primax Electronics, Ltd",038b,Xerox 2400 Onetouch
0461,"Primax Electronics, Ltd",038c,UMAX Astra 4100
0461,"Primax Electronics, Ltd",0392,Medion/Lifetec/Tevion/Cytron MD 6190
0461,"Primax Electronics, Ltd",03a8,9420M
0461,"Primax Electronics, Ltd",0813,IBM UltraPort Camera
0461,"Primax Electronics, Ltd",0815,Micro Innovations IC200 Webcam
0461,"Primax Electronics, Ltd",0819,Fujifilm IX-30 Camera [webcam mode]
0461,"Primax Electronics, Ltd",081a,Fujifilm IX-30 Camera [storage mode]
0461,"Primax Electronics, Ltd",081c,Elitegroup ECS-C11 Camera
0461,"Primax Electronics, Ltd",081d,Elitegroup ECS-C11 Storage
0461,"Primax Electronics, Ltd",0a00,Micro Innovations Web Cam 320
0461,"Primax Electronics, Ltd",4d01,Comfort Keyboard / Kensington Orbit Elite
0461,"Primax Electronics, Ltd",4d02,Mouse-in-a-Box
0461,"Primax Electronics, Ltd",4d03,Kensington Mouse-in-a-box
0461,"Primax Electronics, Ltd",4d04,Mouse
0461,"Primax Electronics, Ltd",4d06,Balless Mouse (HID)
0461,"Primax Electronics, Ltd",4d0f,HP Optical Mouse
0461,"Primax Electronics, Ltd",4d15,Dell Optical Mouse
0461,"Primax Electronics, Ltd",4d17,Optical Mouse
0461,"Primax Electronics, Ltd",4d20,HP Optical Mouse
0461,"Primax Electronics, Ltd",4d2a,PoPo Elixir Mouse (HID)
0461,"Primax Electronics, Ltd",4d2b,Wireless Laser Mini Mouse (HID)
0461,"Primax Electronics, Ltd",4d2c,PoPo Mini Pointer Mouse (HID)
0461,"Primax Electronics, Ltd",4d2e,Optical Mobile Mouse (HID)
0461,"Primax Electronics, Ltd",4d51,0Y357C PMX-MMOCZUL (B) [Dell Laser Mouse]
0461,"Primax Electronics, Ltd",4d62,HP Laser Mobile Mini Mouse
0461,"Primax Electronics, Ltd",4d64,Asus wired optical mouse - Model MOEWUO
0461,"Primax Electronics, Ltd",4d75,Rocketfish RF-FLBTAD Bluetooth Adapter
0461,"Primax Electronics, Ltd",4d81,Dell N889 Optical Mouse
0461,"Primax Electronics, Ltd",4d8a,HP Multimedia Keyboard
0461,"Primax Electronics, Ltd",4d91,Laser mouse M-D16DL
0461,"Primax Electronics, Ltd",4d92,Optical mouse M-D17DR
0461,"Primax Electronics, Ltd",4db1,Dell Laptop Integrated Webcam 2Mpix
0461,"Primax Electronics, Ltd",4de3,HP 5-Button Optical Comfort Mouse
0461,"Primax Electronics, Ltd",4de7,webcam
0461,"Primax Electronics, Ltd",4e04,Lenovo Keyboard KB1021
0461,"Primax Electronics, Ltd",4e22,"Dell Mouse, 2 Buttons, Modell: MS111-P"
0461,"Primax Electronics, Ltd",4e26,Asus wired keyboard - model KB73211
0461,"Primax Electronics, Ltd",4e6f,Acer Wired Keyboard Model KBAY211
0461,"Primax Electronics, Ltd",4e72,Acer Wired Keyboard Model KBAY211
0463,MGE UPS Systems,0001,UPS
0463,MGE UPS Systems,ffff,UPS
046a,CHERRY,0001,Keyboard
046a,CHERRY,0003,My3000 Hub
046a,CHERRY,0004,CyBoard Keyboard
046a,CHERRY,0005,XX33 SmartCard Reader Keyboard
046a,CHERRY,0008,Wireless Keyboard and Mouse
046a,CHERRY,0010,SmartBoard XX44
046a,CHERRY,0011,G83 (RS 6000) Keyboard
046a,CHERRY,0021,CyMotion Expert Combo
046a,CHERRY,0023,Keyboard
046a,CHERRY,0027,CyMotion Master Solar Keyboard
046a,CHERRY,002a,Wireless Mouse & Keyboard
046a,CHERRY,002d,SmartTerminal XX44
046a,CHERRY,003c,Raptor Gaming Keyboard
046a,CHERRY,003d,Raptor Gaming Keyboard Integrated Hub
046a,CHERRY,003e,SmartTerminal ST-2xxx
046a,CHERRY,0041,G86 6240 Keyboard
046a,CHERRY,0076,MX-Board 3.0 G80-3850
046a,CHERRY,0077,MX BOARD 3.0S FL NBL Keyboard
046a,CHERRY,0079,MX BOARD 3.0S FL RGB Keyboard
046a,CHERRY,0080,eHealth Terminal ST 1503
046a,CHERRY,0081,eHealth Keyboard G87 1504
046a,CHERRY,0083,MX BOARD 3.0S FL RGB (KOREAN) Keyboard
046a,CHERRY,0084,eHealth Terminal ST1506
046a,CHERRY,0085,eHealth PIN-Pad PP1516
046a,CHERRY,00a1,SmartCard Reader Keyboard KC 1000 SC
046a,CHERRY,00ab,MX 1.0 FL BL Keyboard
046a,CHERRY,00ac,MX BOARD 1.0 TKL RGB Keyboard
046a,CHERRY,00b7,MX BOARD 8.0 TKL RGB Keyboard
046a,CHERRY,00bb,MX BOARD 10.0 FL RGB Keyboard
046a,CHERRY,00c3,G80 3000 TKL NBL Keyboard
046a,CHERRY,00c4,MX BOARD 2.0S FL RGB Keyboard
046a,CHERRY,00c5,G80 3000 TKL RGB Keyboard
046a,CHERRY,00c7,MV BOARD 3.0 FL RGB
046a,CHERRY,00c9,CCF MX 8.0 TKL BL Keyboard
046a,CHERRY,00ca,CCF MX 1.0 TKL BL Keyboard
046a,CHERRY,00cb,CCF MX 1.0 TKL NBL Keyboard
046a,CHERRY,00cd,G80 3000 TKL NBL (KOREAN) Keyboard
046a,CHERRY,00ce,MX BOARD 2.0S FL NBL Keyboard
046a,CHERRY,00d2,MX 1.0 FL NBL Keyboard
046a,CHERRY,00d3,MX 1.0 FL RGB Keyboard
046a,CHERRY,00dd,G80-3000N RGB TKL Keyboard
046a,CHERRY,00de,G80-3000N FL RGB Keyboard
046a,CHERRY,00df,MX BOARD 10.0N FL RGB Keyboard
046a,CHERRY,0106,R-300 Wireless Mouse Receiver
046a,CHERRY,010d,MX-Board 3.0 Keyboard
046a,CHERRY,0113,KC 6000 Slim Keyboard
046a,CHERRY,0180,Strait 3.0
046a,CHERRY,01a4,MC 2.1 Mouse
046a,CHERRY,01a6,MX BOARD 2.0S FL RGB DE Keyboard
046a,CHERRY,b090,Keyboard
046a,CHERRY,b091,Mouse
046a,CHERRY,c099,Stream Keyboard TKL
046a,CHERRY,c110,KC 4500 Ergo Keyboard
046b,"American Megatrends, Inc.",0001,Keyboard
046b,"American Megatrends, Inc.",0101,"PS/2 Keyboard, Mouse & Joystick Ports"
046b,"American Megatrends, Inc.",0301,USB 1.0 Hub
046b,"American Megatrends, Inc.",0500,Serial & Parallel Ports
046b,"American Megatrends, Inc.",ff10,Virtual Keyboard and Mouse
046b,"American Megatrends, Inc.",ff20,Virtual CDROM
046d,"Logitech, Inc.",0082,Acer Aspire 5672 Webcam
046d,"Logitech, Inc.",0200,WingMan Extreme Joystick
046d,"Logitech, Inc.",0203,M2452 Keyboard
046d,"Logitech, Inc.",0242,Chillstream for Xbox 360
046d,"Logitech, Inc.",0301,M4848 Mouse
046d,"Logitech, Inc.",0401,HP PageScan
046d,"Logitech, Inc.",0402,NEC PageScan
046d,"Logitech, Inc.",040f,Logitech/Storm PageScan
046d,"Logitech, Inc.",0430,Mic (Cordless)
046d,"Logitech, Inc.",0801,QuickCam Home
046d,"Logitech, Inc.",0802,Webcam C200
046d,"Logitech, Inc.",0804,Webcam C250
046d,"Logitech, Inc.",0805,Webcam C300
046d,"Logitech, Inc.",0807,Webcam B500
046d,"Logitech, Inc.",0808,Webcam C600
046d,"Logitech, Inc.",0809,Webcam Pro 9000
046d,"Logitech, Inc.",080a,Portable Webcam C905
046d,"Logitech, Inc.",080f,Webcam C120
046d,"Logitech, Inc.",0810,QuickCam Pro
046d,"Logitech, Inc.",0819,Webcam C210
046d,"Logitech, Inc.",081a,Webcam C260
046d,"Logitech, Inc.",081b,Webcam C310
046d,"Logitech, Inc.",081d,HD Webcam C510
046d,"Logitech, Inc.",0820,QuickCam VC
046d,"Logitech, Inc.",0821,HD Webcam C910
046d,"Logitech, Inc.",0823,HD Webcam B910
046d,"Logitech, Inc.",0825,Webcam C270
046d,"Logitech, Inc.",0826,HD Webcam C525
046d,"Logitech, Inc.",0828,HD Webcam B990
046d,"Logitech, Inc.",082b,Webcam C170
046d,"Logitech, Inc.",082c,HD Webcam C615
046d,"Logitech, Inc.",082d,HD Pro Webcam C920
046d,"Logitech, Inc.",0830,QuickClip
046d,"Logitech, Inc.",0836,B525 HD Webcam
046d,"Logitech, Inc.",0837,BCC950 ConferenceCam
046d,"Logitech, Inc.",0838,BCC950 ConferenceCam audio
046d,"Logitech, Inc.",0839,BCC950 ConferenceCam integated hub
046d,"Logitech, Inc.",0840,QuickCam Express
046d,"Logitech, Inc.",0843,Webcam C930e
046d,"Logitech, Inc.",0845,ConferenceCam CC3000e Camera
046d,"Logitech, Inc.",0846,ConferenceCam CC3000e Speakerphone
046d,"Logitech, Inc.",084b,ConferenceCam Connect Video
046d,"Logitech, Inc.",084c,ConferenceCam Connect Audio
046d,"Logitech, Inc.",084e,ConferenceCam Connect
046d,"Logitech, Inc.",0850,QuickCam Web
046d,"Logitech, Inc.",0857,Logi Group Speakerphone
046d,"Logitech, Inc.",085c,C922 Pro Stream Webcam
046d,"Logitech, Inc.",085e,BRIO Ultra HD Webcam
046d,"Logitech, Inc.",086b,BRIO 4K Stream Edition
046d,"Logitech, Inc.",0870,QuickCam Express
046d,"Logitech, Inc.",0882,Logi Group Speakerphone
046d,"Logitech, Inc.",0890,QuickCam Traveler
046d,"Logitech, Inc.",0892,C920 HD Pro Webcam
046d,"Logitech, Inc.",0893,StreamCam
046d,"Logitech, Inc.",0894,CrystalCam
046d,"Logitech, Inc.",0895,QuickCam for Dell Notebooks
046d,"Logitech, Inc.",0896,OrbiCam
046d,"Logitech, Inc.",0897,QuickCam for Dell Notebooks
046d,"Logitech, Inc.",0899,QuickCam for Dell Notebooks
046d,"Logitech, Inc.",089d,QuickCam E2500 series
046d,"Logitech, Inc.",08a0,QuickCam IM
046d,"Logitech, Inc.",08a1,QuickCam IM with sound
046d,"Logitech, Inc.",08a2,Labtec Webcam Pro
046d,"Logitech, Inc.",08a3,QuickCam QuickCam Chat
046d,"Logitech, Inc.",08a6,QuickCam IM
046d,"Logitech, Inc.",08a7,QuickCam Image
046d,"Logitech, Inc.",08a9,Notebook Deluxe
046d,"Logitech, Inc.",08aa,Labtec Notebooks
046d,"Logitech, Inc.",08ac,QuickCam Cool
046d,"Logitech, Inc.",08ad,QuickCam Communicate STX
046d,"Logitech, Inc.",08ae,QuickCam for Notebooks
046d,"Logitech, Inc.",08af,QuickCam Easy/Cool
046d,"Logitech, Inc.",08b0,QuickCam 3000 Pro [pwc]
046d,"Logitech, Inc.",08b1,QuickCam Notebook Pro
046d,"Logitech, Inc.",08b2,QuickCam Pro 4000
046d,"Logitech, Inc.",08b3,QuickCam Zoom
046d,"Logitech, Inc.",08b4,QuickCam Zoom
046d,"Logitech, Inc.",08b5,QuickCam Sphere
046d,"Logitech, Inc.",08b9,QuickCam IM
046d,"Logitech, Inc.",08bd,Microphone (Pro 4000)
046d,"Logitech, Inc.",08c0,QuickCam Pro 3000
046d,"Logitech, Inc.",08c1,QuickCam Fusion
046d,"Logitech, Inc.",08c2,QuickCam PTZ
046d,"Logitech, Inc.",08c3,Camera (Notebooks Pro)
046d,"Logitech, Inc.",08c5,QuickCam Pro 5000
046d,"Logitech, Inc.",08c6,QuickCam for DELL Notebooks
046d,"Logitech, Inc.",08c7,QuickCam OEM Cisco VT Camera II
046d,"Logitech, Inc.",08c9,QuickCam Ultra Vision
046d,"Logitech, Inc.",08ca,Mic (Fusion)
046d,"Logitech, Inc.",08cb,Mic (Notebooks Pro)
046d,"Logitech, Inc.",08cc,Mic (PTZ)
046d,"Logitech, Inc.",08ce,QuickCam Pro 5000
046d,"Logitech, Inc.",08cf,QuickCam UpdateMe
046d,"Logitech, Inc.",08d0,QuickCam Express
046d,"Logitech, Inc.",08d7,QuickCam Communicate STX
046d,"Logitech, Inc.",08d8,QuickCam for Notebook Deluxe
046d,"Logitech, Inc.",08d9,QuickCam IM/Connect
046d,"Logitech, Inc.",08da,QuickCam Messenger
046d,"Logitech, Inc.",08dd,QuickCam for Notebooks
046d,"Logitech, Inc.",08e0,QuickCam Express
046d,"Logitech, Inc.",08e1,Labtec Webcam
046d,"Logitech, Inc.",08e5,C920 PRO HD Webcam
046d,"Logitech, Inc.",08f0,QuickCam Messenger
046d,"Logitech, Inc.",08f1,QuickCam Express
046d,"Logitech, Inc.",08f2,Microphone (Messenger)
046d,"Logitech, Inc.",08f3,QuickCam Express
046d,"Logitech, Inc.",08f4,Labtec Webcam
046d,"Logitech, Inc.",08f5,QuickCam Messenger Communicate
046d,"Logitech, Inc.",08f6,QuickCam Messenger Plus
046d,"Logitech, Inc.",0900,ClickSmart 310
046d,"Logitech, Inc.",0901,ClickSmart 510
046d,"Logitech, Inc.",0903,ClickSmart 820
046d,"Logitech, Inc.",0905,ClickSmart 820
046d,"Logitech, Inc.",0910,QuickCam Cordless
046d,"Logitech, Inc.",0920,QuickCam Express
046d,"Logitech, Inc.",0921,Labtec Webcam
046d,"Logitech, Inc.",0922,QuickCam Live
046d,"Logitech, Inc.",0928,QuickCam Express
046d,"Logitech, Inc.",0929,Labtec Webcam Pro
046d,"Logitech, Inc.",092a,QuickCam for Notebooks
046d,"Logitech, Inc.",092b,Labtec Webcam Plus
046d,"Logitech, Inc.",092c,QuickCam Chat
046d,"Logitech, Inc.",092d,QuickCam Express / Go
046d,"Logitech, Inc.",092e,QuickCam Chat
046d,"Logitech, Inc.",092f,QuickCam Express Plus
046d,"Logitech, Inc.",0950,Pocket Camera
046d,"Logitech, Inc.",0960,ClickSmart 420
046d,"Logitech, Inc.",0970,Pocket750
046d,"Logitech, Inc.",0990,QuickCam Pro 9000
046d,"Logitech, Inc.",0991,QuickCam Pro for Notebooks
046d,"Logitech, Inc.",0992,QuickCam Communicate Deluxe
046d,"Logitech, Inc.",0994,QuickCam Orbit/Sphere AF
046d,"Logitech, Inc.",09a1,QuickCam Communicate MP/S5500
046d,"Logitech, Inc.",09a2,QuickCam Communicate Deluxe/S7500
046d,"Logitech, Inc.",09a4,QuickCam E 3500
046d,"Logitech, Inc.",09a5,Quickcam 3000 For Business
046d,"Logitech, Inc.",09a6,QuickCam Vision Pro
046d,"Logitech, Inc.",09b0,Acer OrbiCam
046d,"Logitech, Inc.",09b2,Fujitsu Webcam
046d,"Logitech, Inc.",09c0,QuickCam for Dell Notebooks Mic
046d,"Logitech, Inc.",09c1,QuickCam Deluxe for Notebooks
046d,"Logitech, Inc.",0a01,USB Headset
046d,"Logitech, Inc.",0a02,Premium Stereo USB Headset 350
046d,"Logitech, Inc.",0a03,Logitech USB Microphone
046d,"Logitech, Inc.",0a04,V20 portable speakers (USB powered)
046d,"Logitech, Inc.",0a07,Z-10 Speakers
046d,"Logitech, Inc.",0a0b,ClearChat Pro USB
046d,"Logitech, Inc.",0a0c,Clear Chat Comfort USB Headset
046d,"Logitech, Inc.",0a10,V10 Notebook Speakers
046d,"Logitech, Inc.",0a13,Z-5 Speakers
046d,"Logitech, Inc.",0a14,USB Headset
046d,"Logitech, Inc.",0a15,G35 Headset
046d,"Logitech, Inc.",0a17,G330 Headset
046d,"Logitech, Inc.",0a1f,G930
046d,"Logitech, Inc.",0a23,Laptop Speaker Z305
046d,"Logitech, Inc.",0a29,H600 [Wireless Headset]
046d,"Logitech, Inc.",0a37,USB Headset H540
046d,"Logitech, Inc.",0a38,Headset H340
046d,"Logitech, Inc.",0a44,Headset H390
046d,"Logitech, Inc.",0a45,960 Headset
046d,"Logitech, Inc.",0a4d,G430 Surround Sound Gaming Headset
046d,"Logitech, Inc.",0a4f,MINI BOOM
046d,"Logitech, Inc.",0a5b,G933 Wireless Headset Dongle
046d,"Logitech, Inc.",0a5d,G933 Headset Battery Charger
046d,"Logitech, Inc.",0a66,[G533 Wireless Headset Dongle]
046d,"Logitech, Inc.",0a8f,H390 headset with microphone
046d,"Logitech, Inc.",0a90,Zone Receiver
046d,"Logitech, Inc.",0aaa,Logitech G PRO X Gaming Headset
046d,"Logitech, Inc.",0ac4,G535 Wireless Gaming Headset
046d,"Logitech, Inc.",0b02,C-UV35 [Bluetooth Mini-Receiver] (HID proxy mode)
046d,"Logitech, Inc.",8801,Video Camera
046d,"Logitech, Inc.",b014,Bluetooth Mouse M336/M337/M535
046d,"Logitech, Inc.",b305,BT Mini-Receiver
046d,"Logitech, Inc.",bfe4,Premium Optical Wheel Mouse
046d,"Logitech, Inc.",c000,N43 [Pilot Mouse]
046d,"Logitech, Inc.",c001,N48/M-BB48/M-UK96A [FirstMouse Plus]
046d,"Logitech, Inc.",c002,M-BA47 [MouseMan Plus]
046d,"Logitech, Inc.",c003,MouseMan
046d,"Logitech, Inc.",c004,WingMan Gaming Mouse
046d,"Logitech, Inc.",c005,WingMan Gaming Wheel Mouse
046d,"Logitech, Inc.",c00b,MouseMan Wheel
046d,"Logitech, Inc.",c00c,Optical Wheel Mouse
046d,"Logitech, Inc.",c00d,MouseMan Wheel+
046d,"Logitech, Inc.",c00e,M-BJ58/M-BJ69 Optical Wheel Mouse
046d,"Logitech, Inc.",c00f,MouseMan Traveler/Mobile
046d,"Logitech, Inc.",c011,Optical MouseMan
046d,"Logitech, Inc.",c012,Mouseman Dual Optical
046d,"Logitech, Inc.",c014,Corded Workstation Mouse
046d,"Logitech, Inc.",c015,Corded Workstation Mouse
046d,"Logitech, Inc.",c016,Optical Wheel Mouse
046d,"Logitech, Inc.",c018,Optical Wheel Mouse
046d,"Logitech, Inc.",c019,Optical Tilt Wheel Mouse
046d,"Logitech, Inc.",c01a,M-BQ85 Optical Wheel Mouse
046d,"Logitech, Inc.",c01b,MX310 Optical Mouse
046d,"Logitech, Inc.",c01c,Optical Mouse
046d,"Logitech, Inc.",c01d,MX510 Optical Mouse
046d,"Logitech, Inc.",c01e,MX518 Optical Mouse
046d,"Logitech, Inc.",c024,MX300 Optical Mouse
046d,"Logitech, Inc.",c025,MX500 Optical Mouse
046d,"Logitech, Inc.",c030,iFeel Mouse
046d,"Logitech, Inc.",c031,iFeel Mouse+
046d,"Logitech, Inc.",c032,MouseMan iFeel
046d,"Logitech, Inc.",c033,iFeel MouseMan+
046d,"Logitech, Inc.",c034,MouseMan Optical
046d,"Logitech, Inc.",c035,Mouse
046d,"Logitech, Inc.",c036,Mouse
046d,"Logitech, Inc.",c037,Mouse
046d,"Logitech, Inc.",c038,Mouse
046d,"Logitech, Inc.",c03d,M-BT96a Pilot Optical Mouse
046d,"Logitech, Inc.",c03e,Premium Optical Wheel Mouse (M-BT58)
046d,"Logitech, Inc.",c03f,M-BT85 [UltraX Optical Mouse]
046d,"Logitech, Inc.",c040,Corded Tilt-Wheel Mouse
046d,"Logitech, Inc.",c041,G5 Laser Mouse
046d,"Logitech, Inc.",c042,G3 Laser Mouse
046d,"Logitech, Inc.",c043,MX320/MX400 Laser Mouse
046d,"Logitech, Inc.",c044,LX3 Optical Mouse
046d,"Logitech, Inc.",c045,Optical Mouse
046d,"Logitech, Inc.",c046,RX1000 Laser Mouse
